data_source,family_id,individual_id,latitude1,longitude1,city1,country1,latitude2,longitude2,city2,country2
Kopelman_2020_147_AJ,0,pop_930_1537,50.4334,30.5166,Kiev,Ukraine,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_930_1590,50.4334,30.5166,Kiev,Ukraine,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_930_1617,50.4334,30.5166,Kiev,Ukraine,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_930_1666,50.4334,30.5166,Kiev,Ukraine,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_930_1807,50.4334,30.5166,Kiev,Ukraine,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_930_1816,50.4334,30.5166,Kiev,Ukraine,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_930_1858,50.4334,30.5166,Kiev,Ukraine,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_930_1876,50.4334,30.5166,Kiev,Ukraine,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_930_1978,50.4334,30.5166,Kiev,Ukraine,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_930_1985,50.4334,30.5166,Kiev,Ukraine,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_930_4481,50.4334,30.5166,Kiev,Ukraine,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_930_4673,50.4334,30.5166,Kiev,Ukraine,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_930_5492,50.4334,30.5166,Kiev,Ukraine,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_930_5544,50.4334,30.5166,Kiev,Ukraine,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_930_5707,50.4334,30.5166,Kiev,Ukraine,NA,NA,NA,NA
Kopelman_2020_147_AJ,0,pop_930_5726,50.4334,30.5166,Kiev,Ukraine,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_1909_150,30.05,31.25,Cairo,Egypt,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_1909_176,30.05,31.25,Cairo,Egypt,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11902_3,34.0253,-6.8361,Rabat,Morocco,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11902_18,34.0253,-6.8361,Rabat,Morocco,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11902_20,34.0253,-6.8361,Rabat,Morocco,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11902_26,34.0253,-6.8361,Rabat,Morocco,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11902_27,34.0253,-6.8361,Rabat,Morocco,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11902_44,34.0253,-6.8361,Rabat,Morocco,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11902_66,34.0253,-6.8361,Rabat,Morocco,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11902_73,34.0253,-6.8361,Rabat,Morocco,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11902_123,34.0253,-6.8361,Rabat,Morocco,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11902_193,34.0253,-6.8361,Rabat,Morocco,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11902_197,34.0253,-6.8361,Rabat,Morocco,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11902_1107,34.0253,-6.8361,Rabat,Morocco,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11902_1114,34.0253,-6.8361,Rabat,Morocco,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11902_1136,34.0253,-6.8361,Rabat,Morocco,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11902_1372,34.0253,-6.8361,Rabat,Morocco,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11902_1379,34.0253,-6.8361,Rabat,Morocco,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11902_1380,34.0253,-6.8361,Rabat,Morocco,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11902_1403,34.0253,-6.8361,Rabat,Morocco,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11902_1406,34.0253,-6.8361,Rabat,Morocco,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11902_1428,34.0253,-6.8361,Rabat,Morocco,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11902_1432,34.0253,-6.8361,Rabat,Morocco,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11902_1436,34.0253,-6.8361,Rabat,Morocco,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11902_1461,34.0253,-6.8361,Rabat,Morocco,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11902_1520,34.0253,-6.8361,Rabat,Morocco,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11903_22,36.8028,10.1797,Tunis,Tunisia,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11903_24,36.8028,10.1797,Tunis,Tunisia,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11903_38,36.8028,10.1797,Tunis,Tunisia,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11903_50,36.8028,10.1797,Tunis,Tunisia,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11903_81,36.8028,10.1797,Tunis,Tunisia,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11903_119,36.8028,10.1797,Tunis,Tunisia,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11903_120,36.8028,10.1797,Tunis,Tunisia,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11903_133,36.8028,10.1797,Tunis,Tunisia,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11903_137,36.8028,10.1797,Tunis,Tunisia,NA,NA,NA,NA
Kopelman2020_240_otherJ,0,pop_11903_140,36.8028,10.1797,Tunis,Tunisia,NA,NA,NA,NA
